film_vote_count,film_popularity,film_budget,film_revenue,film_rating,days_since_film_release,film_runtime_min,film_is_action,film_is_adventure,film_is_animation,film_is_comedy,film_is_crime,film_is_documentary,film_is_drama,film_is_family,film_is_fantasy,film_is_history,film_is_horror,film_is_music,film_is_mystery,film_is_romance,film_is_science_fiction,film_is_tv_movie,film_is_thriller,film_is_war,film_is_western,days_since_album_release,n_tracks,composer_album_count,ambient_experimental,classical_orchestral,electronic,hip_hop_rnb,pop,rock,world_folk,us_score_nominee_count,us_song_nominee_count,bafta_nominee,log_lfm_album_listeners
4520,4.4188,0,0,8.226,2276,97,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,2234.0,34.0,1,0,0,0,0,0,0,0,0,0,0,3.044522437723423
2168,11.5979,72000000,298776052,7.363,787,83,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,29.0,10,0,0,0,0,0,0,0,0,0,0,3.044522437723423
570,0.9022,0,0,7.4,2153,107,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,2150.0,18.0,20,0,0,0,0,0,0,0,0,0,0,3.5263605246161616
1518,6.5677,110000000,190309707,7.005,633,104,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,24.0,25,0,0,0,0,0,0,0,0,0,0,3.091042453358316
1766,11.3596,0,0,7.243,779,118,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,25.0,1,0,0,0,0,0,0,0,0,0,0,0.6931471805599453
2042,37.5785,60000000,151308832,6.629,227,115,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,,24.0,1,0,0,0,0,0,0,0,0,0,0,3.7612001156935615
910,1.9309,0,0,6.608,1186,108,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,,15.0,3,0,0,0,0,0,0,0,0,0,0,8.639764743804419
550,1.4871,14000000,18062279,6.406,807,104,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,23.0,25,0,0,0,0,0,0,0,0,0,0,2.6390573296152584
977,8.5209,20000000,106436908,6.444,233,116,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,16.0,25,0,0,0,0,0,0,0,0,0,0,1.0986122886681098
559,2.7429,0,11098,6.173,547,102,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,23.0,17,0,0,0,0,0,0,0,0,0,0,0.6931471805599453
4287,1.551,30000000,34400000,6.777,3767,122,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,3722.0,22.0,25,0,1,1,0,0,1,0,1,0,0,9.45915167003897
2807,2.255,5500000,62198461,5.808,3173,89,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,32.0,1,0,0,0,0,0,0,0,0,0,0,5.902633333401366
2863,2.2961,5000000,3800000,6.721,3578,95,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3578.0,24.0,4,1,0,1,0,0,1,0,0,0,0,1.6094379124341005
3926,2.6093,22000000,63647656,5.932,3648,106,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,,25.0,16,0,1,0,0,0,0,0,0,0,0,3.610917912644224
3473,3.3436,60000000,42145959,6.536,1885,103,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,35.0,3,0,0,0,0,0,0,0,0,0,0,5.525452939131784
1110,2.9317,30000000,1015760,6.27,1662,114,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,29.0,2,0,0,0,0,0,0,0,0,0,0,6.827629234502852
5739,10.4267,110000000,405421518,7.442,1403,123,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1390.0,22.0,22,0,0,0,0,0,0,0,0,0,0,2.995732273553991
861,1.4839,0,0,6.22,1178,95,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,,29.0,1,0,0,0,0,0,0,0,0,0,0,3.4339872044851463
5650,17.4432,78000000,331982078,8.316,506,102,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,,41.0,5,0,0,0,0,0,0,0,3,2,0,9.99706896615766
4747,2.3401,1000000,0,6.731,3612,82,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,23.0,3,0,0,0,0,0,0,0,0,0,0,6.610696044717759
5559,16.0431,17500000,76506196,7.145,511,141,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,,1.0,1,0,0,0,0,0,0,0,0,0,1,11.137853762181855
5341,2.9267,140000000,173469516,6.271,2313,117,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2304.0,17.0,30,0,0,0,0,0,0,0,0,0,0,3.295836866004329
766,1.9136,2500000,17366,6.446,3004,87,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,35.0,1,1,1,1,0,0,0,0,0,0,0,2.079441541679836
1520,1.5155,8000000,17900000,7.895,3375,103,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,,18.0,4,0,0,0,0,0,0,0,0,0,0,8.285513309079741
3536,9.3606,70000000,191067560,7.3,885,109,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,24.0,10,0,0,0,0,0,0,0,0,0,0,2.19722457733622
854,8.5676,0,0,5.937,214,107,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,18.0,1,0,0,0,0,0,0,0,0,0,0,0.0
3805,5.8038,175000000,251410631,6.585,2221,101,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,24.0,19,0,0,0,0,0,0,0,0,0,0,7.29641326877392
619,1.4902,0,0,7.44,1164,134,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,,26.0,16,0,0,0,0,0,0,0,0,0,0,1.791759469228055
1483,7.95,75000000,129408392,8.011,507,104,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,,27.0,25,0,0,0,0,0,0,0,0,0,0,2.4849066497880004
1033,1.8264,0,1054290,5.8,1856,83,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,,16.0,1,0,0,0,0,0,0,0,0,0,0,1.0986122886681098
2661,2.5817,35000000,59945012,6.839,2802,96,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,2801.0,19.0,11,0,0,0,0,0,0,0,0,0,0,2.833213344056216
1479,2.9259,0,0,6.464,3018,22,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,10.0,17,0,0,0,0,0,0,0,0,0,0,3.610917912644224
4827,10.8535,220000000,271333313,6.622,963,144,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,960.0,43.0,20,0,1,0,0,0,0,0,0,0,0,8.509564164251746
1326,4.4805,12000000,1310720,8.192,1923,102,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1906.0,16.0,3,0,0,0,0,0,0,0,0,0,0,10.56926353629994
900,1.7572,0,53600000,6.7,1548,97,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,9.0,1,0,1,1,0,0,0,0,0,0,0,2.9444389791664403
3815,4.2851,2500000,0,7.817,1549,116,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,,21.0,2,0,0,0,0,0,0,0,0,0,0,3.6635616461296463
3335,8.3042,205000000,440181226,6.559,773,124,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,788.0,22.0,9,0,0,0,0,0,0,0,0,0,0,0.6931471805599453
835,1.2137,0,7545758,6.2,3719,125,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,,10.0,25,0,0,0,0,0,0,0,0,0,0,2.079441541679836
3297,2.364,38000000,112343513,6.258,3645,110,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3648.0,13.0,6,0,0,0,0,0,0,0,0,0,0,5.918893854273146
664,2.0488,5000000,1045873,6.308,2018,93,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2059.0,1.0,2,0,0,0,0,0,0,0,0,0,0,5.3612921657094255
787,17.3315,150000000,154291182,6.971,227,98,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,,30.0,20,0,0,0,0,0,0,0,0,0,0,1.6094379124341005
2184,11.4421,0,0,8.136,2234,113,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2234.0,28.0,11,0,0,0,0,0,0,0,0,0,0,4.867534450455582
555,1.1473,0,0,6.596,1912,122,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,1905.0,11.0,15,0,0,0,0,0,0,0,0,0,0,0.6931471805599453
3179,16.1585,100000000,404547819,7.343,605,115,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,15.0,30,0,0,0,0,0,0,0,0,0,0,6.731018100482083
2029,7.7648,100000000,201967521,6.474,682,115,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,28.0,10,0,0,0,0,0,0,0,0,0,0,7.177782416195197
748,1.2576,13000000,4781638,6.747,2844,111,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,3194.0,29.0,3,0,0,0,0,0,0,0,0,0,0,1.791759469228055
1768,3.093,5000000,15100000,6.554,1906,102,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1891.0,20.0,21,0,0,0,0,0,0,0,0,0,0,1.3862943611198906
1461,2.4954,12500000,32144262,5.709,2887,86,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2871.0,23.0,1,0,0,0,0,0,0,0,0,0,0,3.80666248977032
1977,3.6139,0,60692022,7.866,1570,107,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1569.0,30.0,16,0,0,0,0,0,0,0,0,0,0,2.079441541679836
734,0.7092,18000000,41325328,5.784,3858,100,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,3830.0,14.0,25,0,0,0,0,0,0,0,0,0,0,4.219507705176107
3467,3.0872,22000000,205000000,7.6,3299,100,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,,21.0,3,0,0,0,0,0,0,0,0,0,0,1.6094379124341005
2008,1.7564,5000000,2152738,7.113,3362,118,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,8.0,1,1,0,1,0,0,0,0,0,0,0,6.180016653652572
1031,1.4557,0,24931915,6.4,3095,97,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2994.0,22.0,2,0,0,0,0,0,0,0,0,0,0,1.0986122886681098
2995,1.9771,0,0,6.431,1996,113,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1996.0,19.0,14,0,0,0,0,0,0,0,0,0,0,2.6390573296152584
1181,4.7675,30000000,9400000,6.801,982,119,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,967.0,10.0,5,0,0,0,0,0,0,0,0,0,0,2.4849066497880004
1219,1.47,5000000,2830775,6.4,2885,92,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2885.0,17.0,1,0,0,0,0,0,0,0,0,0,0,2.772588722239781
1164,2.2989,0,0,6.635,1562,137,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1555.0,14.0,25,0,0,0,0,0,0,0,0,1,0,4.663439094112067
3304,3.9527,1000000,1786396,6.274,3034,94,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,,18.0,2,0,0,0,0,0,0,0,0,0,0,3.4657359027997265
1459,1.5805,15000000,7900000,7.006,2686,115,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,24.0,6,0,0,0,0,0,0,0,0,1,0,2.079441541679836
1223,1.5112,15100000,0,6.186,2999,106,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2864.0,17.0,1,0,0,0,0,0,0,0,0,0,0,3.688879454113936
2419,6.7393,10000000,127961936,6.5,570,101,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,,25.0,1,0,0,0,0,0,0,0,0,0,0,1.9459101490553128
1516,4.2663,75000000,180513586,7.211,915,100,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,30.0,5,0,0,0,0,0,0,0,0,0,0,3.49650756146648
646,2.2523,21000000,3215636,7.265,2116,107,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2041.0,18.0,3,0,0,0,0,0,0,0,0,0,0,1.3862943611198906
7818,8.0608,9000000,48498408,7.151,2404,147,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,,12.0,3,1,0,1,0,0,0,1,0,0,0,10.082219340479526
863,3.3505,5500000,18160930,5.684,2683,89,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2682.0,19.0,21,0,0,0,0,0,0,0,0,0,0,0.6931471805599453
5887,2.4734,15000000,64200000,7.555,3718,119,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3711.0,20.0,20,0,1,0,0,0,0,0,1,0,0,7.519692404116539
10930,8.1615,185000000,566652812,6.552,3251,118,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3256.0,24.0,16,0,0,0,0,0,0,0,0,0,0,2.079441541679836
1238,4.0595,10000000,38981322,6.686,2318,118,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,2304.0,17.0,5,0,0,0,0,0,0,0,0,0,0,5.655991810819852
2770,1.1603,30000000,43763247,6.448,3552,97,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,3494.0,11.0,25,0,0,0,0,0,0,0,0,0,0,4.07753744390572
1179,3.5773,15000000,16398509,6.486,611,164,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,18.0,3,0,0,0,0,0,0,0,0,0,0,2.079441541679836
2567,5.7112,47000000,0,6.897,422,120,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,14.0,30,0,0,0,0,0,0,0,0,0,0,2.079441541679836
1164,11.0865,10000000,68871071,5.997,351,97,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,25.0,1,0,0,0,0,0,0,0,0,0,0,1.9459101490553128
17485,7.6026,52000000,910813521,7.963,2656,135,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2952.0,22.0,1,0,0,1,0,1,1,0,0,0,1,7.628517626575055
3944,7.8733,294700000,383963057,6.521,951,155,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,948.0,18.0,6,0,0,0,0,0,0,0,1,0,0,3.8501476017100575
2476,39.1243,150000000,636351148,7.961,239,125,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,33.0,10,0,0,0,0,0,0,0,0,0,0,4.406719247264253
9151,7.3006,85000000,346118277,6.135,3305,107,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3317.0,18.0,25,0,0,1,0,0,1,0,0,0,0,4.060443010546419
518,1.787,0,829900,6.281,1954,105,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2222.0,13.0,2,0,0,0,0,0,0,0,0,0,0,5.659482215759621
1925,1.5895,11000000,29355203,6.5,3879,104,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,,16.0,16,0,0,0,0,0,0,0,0,0,0,3.6375861597263857
1371,2.311,22800000,0,6.675,863,93,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,,30.0,14,0,0,0,0,0,0,0,0,0,0,2.19722457733622
680,3.0832,15000000,0,4.894,1542,93,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,14.0,15,0,0,0,0,0,0,0,0,0,0,3.49650756146648
1353,5.8182,10000000,22057161,6.323,576,103,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,20.0,10,0,0,0,0,0,0,0,0,0,0,3.091042453358316
832,2.2027,0,0,6.273,1086,109,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,11.0,2,0,0,0,0,0,0,0,0,0,0,9.100190628475197
2077,2.3795,6000000,1653784,6.197,2697,122,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,2696.0,16.0,3,0,0,1,0,0,1,0,0,0,0,5.003946305945459
1040,1.4769,0,0,8.239,1940,121,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,,20.0,25,0,0,0,0,0,0,0,0,0,0,3.688879454113936
603,1.7462,0,0,6.592,912,129,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,30.0,1,0,0,0,0,0,0,0,0,0,0,0.0
1584,2.5086,3000000,0,6.993,2334,98,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,,26.0,1,0,0,0,0,0,0,0,0,0,0,1.0986122886681098
3122,7.0914,20000000,115657988,7.191,463,120,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,,27.0,11,0,0,0,0,0,0,0,3,0,0,2.4849066497880004
3337,38.1305,70000000,0,7.646,352,128,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,,10.0,10,0,0,0,0,0,0,0,0,0,0,2.079441541679836
632,1.2906,10000000,4343227,5.315,2788,106,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,,19.0,1,0,0,0,0,0,0,0,0,0,0,8.496786381638575
6418,7.1835,145000000,521170825,6.922,3661,95,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3662.0,18.0,23,0,0,0,0,0,0,0,0,0,0,4.02535169073515
1702,3.3117,23000000,23076711,6.798,1842,108,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,,22.0,1,0,0,0,0,0,0,0,0,0,0,1.3862943611198906
592,5.0902,5000000,18529730,4.56,2243,92,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,2241.0,16.0,4,0,0,0,0,0,0,0,0,0,0,0.6931471805599453
2391,5.1444,38500000,269670590,6.661,878,110,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,20.0,24,0,0,0,0,0,0,0,0,0,0,1.6094379124341005
1211,4.2659,30000000,136284218,5.827,850,111,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,24.0,1,0,0,0,0,0,0,0,0,0,0,6.285998094508865
1820,2.4933,10000000,37608299,5.22,3677,93,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,3676.0,9.0,21,0,1,0,0,0,0,0,0,0,0,2.19722457733622
2148,4.9581,12000000,28126646,7.72,974,106,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,16.0,1,0,0,0,0,0,0,0,0,0,0,10.571803985965566
4561,4.1376,105000000,142300000,6.254,3236,124,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3235.0,28.0,25,0,0,0,0,0,0,0,0,0,0,3.5263605246161616
705,1.1609,20000000,0,6.6,2360,109,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2367.0,22.0,2,0,0,0,0,0,0,0,0,0,0,1.9459101490553128
969,1.6508,25000000,27972023,6.391,3831,120,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,3739.0,19.0,2,0,0,0,0,0,0,0,0,0,0,4.276666119016055
909,2.22,20000000,46100000,6.252,3635,107,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,,16.0,8,0,0,0,0,0,0,0,0,0,0,6.661854740545311
1010,4.2202,0,2122288,6.4,1423,103,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,20.0,4,0,0,0,0,0,0,0,0,0,0,1.0986122886681098
618,89.2945,36000000,236746717,6.774,59,104,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,24.0,6,0,0,0,0,0,0,0,0,0,0,4.465908118654584
2585,4.4175,0,0,7.39,2880,91,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,,2.0,1,0,1,1,0,0,0,0,0,0,0,4.691347882229144
502,2.4898,0,258000000,7.774,1155,125,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,29.0,25,0,0,0,0,0,0,0,0,0,0,1.9459101490553128
1518,1.5533,5000000,22304357,6.005,2193,87,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,2194.0,17.0,2,0,0,0,0,0,0,0,0,0,0,4.30406509320417
3151,3.2034,48000000,121000000,7.504,2636,118,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2633.0,12.0,4,0,0,0,0,0,0,0,0,0,0,2.3978952727983707
510,0.9734,0,217427,6.054,2808,100,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2808.0,31.0,1,0,0,0,0,0,0,0,0,0,0,7.995643604287271
899,1.1292,1490000,22468044,6.978,3585,98,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,23.0,4,0,0,0,0,0,0,0,0,0,0,4.276666119016055
2565,3.4094,175000000,0,6.5,2624,105,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2619.0,32.0,2,0,0,0,0,0,0,0,0,0,0,3.9318256327243257
522,1.7686,0,416792,5.726,3760,97,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,3683.0,15.0,13,1,0,1,0,0,0,0,0,0,0,0.0
1010,3.6717,13000000,10091821,6.453,927,88,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,1,0,0,0,0,0,0,0,0,0,0,5.820082930352362
1381,4.3565,0,0,6.646,2437,102,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2437.0,3.0,4,0,0,0,0,0,0,0,0,0,0,8.693328989123106
1077,9.2988,20000000,60934894,5.724,402,115,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,,12.0,4,0,0,0,0,0,0,0,0,0,0,3.4011973816621555
1072,1.8646,15000000,660132,6.597,2536,159,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,6.0,2,0,0,0,0,0,0,0,0,0,0,1.3862943611198906
1023,1.8638,22400000,0,7.13,3775,116,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,25.0,1,0,0,0,0,0,0,0,0,0,0,9.072686206677387
1296,1.5639,9900000,10975390,5.6,3677,92,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,14.0,1,0,0,0,0,0,0,0,0,0,0,6.403574197934815
3556,4.9306,40000000,125729635,6.036,3446,99,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,21.0,11,0,0,0,0,0,0,0,0,0,0,3.1780538303479458
1757,4.3599,8000000,12294931,7.3,3018,111,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,,32.0,4,0,0,0,0,0,0,0,0,0,0,1.0986122886681098
1116,1.3301,8000000,275000,7.047,2333,119,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2269.0,37.0,4,0,0,0,0,0,0,0,0,0,0,2.302585092994046
1019,3.2922,0,0,5.844,1675,95,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,,21.0,1,0,0,0,0,0,0,0,0,0,0,5.707110264748875
662,1.8983,6000000,6909209,7.666,1317,90,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,,20.0,5,0,1,1,0,0,0,0,0,0,0,4.007333185232471
4830,18.2881,20000000,297242145,7.4,829,110,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,6.0,6,0,0,0,0,0,0,0,0,0,0,1.0986122886681098
664,1.7574,30000000,51001975,6.675,660,122,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,,12.0,4,0,0,0,0,0,0,0,0,0,0,2.3978952727983707
529,5.2059,30000000,202231360,7.0,863,88,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,25.0,5,0,0,0,0,0,0,0,0,0,0,7.846198815497425
1316,2.782,20000000,18685751,6.6,892,91,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,14.0,15,0,0,0,0,0,0,0,0,0,0,1.0986122886681098
2104,2.5073,5005600,0,6.6,3417,111,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,,25.0,4,0,0,0,0,0,0,0,0,0,0,9.234447447319416
848,1.852,25000000,3771345,5.83,3684,98,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,,24.0,1,0,0,0,0,0,0,0,0,0,0,5.351858133476067
569,1.5364,0,358156,5.5,3992,93,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4029.0,13.0,21,0,0,0,0,0,0,0,0,0,0,3.091042453358316
538,4.133,8000000,7935363,5.502,709,84,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,23.0,16,0,0,0,0,0,0,0,0,0,0,1.6094379124341005
683,4.9598,36000000,104970953,5.9,752,113,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,750.0,13.0,1,0,0,0,0,1,0,0,0,0,0,2.9444389791664403
542,1.9437,0,3551439,6.237,2038,88,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,4.0,1,0,0,0,0,0,0,0,0,0,0,1.9459101490553128
568,1.6158,0,0,6.107,1773,87,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1772.0,1.0,13,0,0,0,0,0,0,0,0,0,0,0.6931471805599453
1562,1.786,8000000,8810591,5.8,3439,92,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,,17.0,9,0,1,0,0,0,0,0,0,0,0,5.3230099791384085
704,2.7204,0,566006,5.708,3796,118,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,13.0,1,0,0,0,0,0,0,0,0,0,0,2.70805020110221
856,3.8814,0,0,6.939,785,101,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,22.0,15,0,0,0,0,0,0,0,0,0,0,2.9444389791664403
3362,3.9082,65500000,1281,7.978,778,143,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,1126.0,28.0,25,0,0,0,0,0,0,0,1,0,0,3.218875824868201
10147,6.2958,14000000,82468705,7.995,2297,108,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2234.0,11.0,25,0,0,0,0,0,0,0,0,0,0,6.674561391814426
844,3.7209,35000000,14431253,5.5,3985,91,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,17.0,1,0,0,0,0,0,0,0,0,0,0,1.0986122886681098
3859,3.9699,35000000,81093313,5.916,3355,91,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,,23.0,1,0,1,0,0,0,0,0,0,0,0,5.777652323222656
