artist_id,artist_mbid,name,sort_name,artist_type,gender,artist_comment,begin_date_year,begin_date_month,begin_date_day,end_date_year,end_date_month,end_date_day,area_name,area_mbid,begin_area_name,begin_area_mbid,end_area_name,end_area_mbid,aliases_text,artist_tags_text,isni_text,ipi_text,film_ct_in_spine,soundtrack_release_group_ct_in_spine,electronic_producer,jazz_traditional,media_composer_orchestral,pop_vocalist,rock_artist_band,world_folk_regional,award_year,oscar_score_nominee,oscar_score_winner,oscar_song_nominee,oscar_song_winner,globes_score_nominee,globes_score_winner,globes_song_nominee,globes_song_winner,critics_score_nominee,critics_score_winner,critics_song_nominee,critics_song_winner,bafta_score_nominee,bafta_score_winner
381162,291911fc-8dbf-43fa-8113-f6e079f79f11,太田あすか,"Ohta, Asuka",Person,Female,Composer at Nintendo,,,,,,,Japan,2db42837-c832-3c27-b4a3-08198f75693c,,,,,Asuka Ohta | Asuka Ota | Asuka Ōta | OOTA Asuka | おおた あすか | 太田 あすか | 太田あすか,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1473117,50b5f3d1-657a-4a8b-9923-2fc49d48739a,Kim Allen Kluge,"Kluge, Kim Allen",Person,Male,pianist and score composer,,,,,,,United States,489ce91b-6658-3307-9877-795b68554c98,,,,,Allen Kluge | Kim Alen Kluge | Kim Allan Kluge | Kim Allen | Kim Allen Kluge | Kim Allen Klughe | Kim Allen Klugie | Kim Allen Kruge | Kim Allen Kulge | Kim Kluge | Kluge | Kym Allen Kluge,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1977698,6103ee37-0d0d-4e76-bacc-d0939cd14ad3,Anurag Saikia,"Saikia, Anurag",Person,Male,Composer,1988.0,12.0,,,,,India,d31a9a15-537f-3669-ad53-25753ddd2772,,,,,,,,,12,12,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2951634,6766fc79-5d2b-49a8-b625-feffcc6455f2,White Noise Collectives,White Noise Collectives,,,,,,,,,,,,,,,,,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2975518,f6b6cff0-afff-43be-b0a8-1d62a1148181,Patrick Tschäppät,"Tschäppät, Patrick",Person,Male,,1992.0,2.0,13.0,,,,,,Biel/Bienne,05347993-3f94-4ac8-b14a-e1a7a03b055f,,,Patrick Tschaeppaet,cinematic classical | electronic | hard rock | indie rock | pop | rock,,,1,1,True,False,True,True,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
281332,bd0f4a98-30eb-46f6-b0d9-7b964652aa61,Shantanu Moitra,"Moitra, Shantanu",Person,Male,,1968.0,,,,,,India,d31a9a15-537f-3669-ad53-25753ddd2772,,,,,,,,,8,8,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1569600,a48605b8-bd22-4c4b-8cd9-cbbee49ec495,Orchestre Symphonique Kimbanguiste,"Kimbanguiste, Orchestre Symphonique",Orchestra,,,,,,,,,,,,,,,,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2466922,3d317681-9ba8-4f85-b243-3a6a9ab37b4c,M. Harvey Bee,"Bee, M. Harvey",Person,,,,,,,,,Tiraspol,5820571c-ed43-48b6-b74f-9f11a6264329,,,,,,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1294695,dd62cb7b-3d9e-458d-a81e-ca856fddd016,Ms. Soli Tii,"Tii, Ms. Soli",Person,Female,,,,,,,,,,,,,,Neets Beats | Solitari | World Women Project,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2107627,f4e54d21-f142-4d24-a5a1-0bdab43b0e63,Raahi,Raahi,,,,,,,,,,,,,,,,,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
479574,94d43a2c-b5f5-4d02-988c-20332d1eebd3,bvdub,bvdub,Person,Male,,1973.0,,,,,,United States,489ce91b-6658-3307-9877-795b68554c98,Livermore,33a0f1ec-3f96-477c-87b7-1f8742ba8824,,,,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2597330,60e77465-b7f8-4d1b-80f1-b2f26152830d,Midhun Mukundan,"Mukundhan, Midhun",Person,Male,,,,,,,,,,India,d31a9a15-537f-3669-ad53-25753ddd2772,,,,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1669368,0af8e986-fd90-485e-9a78-7f987d74fc3f,The Vintage Wiggles,The Vintage Wiggles,Group,,"Formerly known as ""The Wiggly Vasics"", ""NA Productions"", and ""Nick & Alex""",2005.0,,,,,,United States,489ce91b-6658-3307-9877-795b68554c98,Douglaston,a90d40f5-b91f-4db4-a9e7-ff81b319fbc0,,,NA Productions | Nick & Alex | The Wiggly Vasics,,,,2,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
396847,c38b8886-4ba3-4ede-8519-ec50dc2200ac,Vidyasagar,Vidyasagar,Person,Male,"Indian composer, musician and singer",1963.0,3.0,2.0,,,,India,d31a9a15-537f-3669-ad53-25753ddd2772,Andhra Pradesh,87e57205-0790-47c0-90ad-63a6888c99d9,,,Vidya Sagar,film composer | filmi,,,2,2,False,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1118261,bfe01073-e575-46b5-8db4-0504657cb805,Dean Hurley,"Hurley, Dean",Person,Male,,,,,,,,United States,489ce91b-6658-3307-9877-795b68554c98,,,,,,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1334492,0cc0265e-ed1e-412e-9764-bcfdc322f7c9,Francis Roberts,"Roberts, Francis",Person,Male,,,,,,,,San Diego,82f3a697-ba65-404d-a1ed-360147af7d10,,,,,F. C. Roberts,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
479373,1e616181-f6cd-4158-b011-863ac8444f09,Caitlin Yeo,"Yeo, Caitlin",,,,,,,,,,,,,,,,,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
851086,4561c755-3ad8-4490-925d-a7093db420b7,Quentin Sirjacq,"Sirjacq, Quentin",Person,Male,,,,,,,,France,08310658-51eb-3801-80de-5a0739207115,,,,,,,,,4,3,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2379197,f8149c20-4ea5-4045-9888-a405a420c82b,WAAM,WAAM,,,,,,,,,,,,,,,,,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
722621,443cc907-c40e-467d-9dcc-dfcc69222101,Jasmine Sandlas,"Sandlas, Jasmine",Person,Female,,,,,,,,,,,,,,,,,,2,2,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1271645,b92c51c2-2c81-4436-a714-6dc8c277fc23,ChronoWolf,ChronoWolf,Person,,electronic,1985.0,,,,,,Salt Lake City,e5936529-76b1-449e-a2e9-6ed98fe8d0d9,Sydney,3f179da4-83c6-4a28-a627-e46b4a8ff1ed,,,,,,,2,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1003278,55031366-997c-494c-9906-6fd26fc8e559,Santhosh Narayanan,"Narayanan, Santhosh",Person,Male,Composer/Tamil Playback Singer,1983.0,5.0,15.0,,,,India,d31a9a15-537f-3669-ad53-25753ddd2772,,,,,,film composer | filmi,,,27,28,False,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1441508,d97bb55f-0fb0-479d-b685-007a7fa52945,Guy-Roger Duvert,"Duvert, Guy-Roger",Person,Male,French compositor,,,,,,,,,,,,,,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2682948,15767960-e6cc-4181-93e7-a32b0a9ad523,LEVEL NINE,LEVEL NINE,,,Goddess of Victory: NIKKE's music producers,,,,,,,,,,,,,level 9,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
798707,6bb187a8-7736-4705-ac27-f8e594a8e35c,Mursego,Mursego,Group,,Maite Arroitajauregi,,,,,,,,,,,,,,,,,2,2,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2326919,f5a88616-726f-4176-b1ff-54db94a81da4,Sidhant Mago,"Mago, Sidhant",,,,,,,,,,,,,,,,,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1729557,52fb8ae6-9d4a-4e3b-805d-b4ac9a5f7f1e,Jesse Samuel,"Samuel, Jesse",Person,Male,,,,,,,,India,d31a9a15-537f-3669-ad53-25753ddd2772,,,,,,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
871324,98b0e6ca-7bde-4a93-9ad0-5b466b2c09f2,Mahuia Bridgman‐Cooper,"Bridgman‐Cooper, Mahuia",Person,Male,,,,,,,,New Zealand,8524c7d9-f472-3890-a458-f28d5081d9c4,,,,,Mahuia Bridgeman‐Cooper,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1406126,d99d9fcb-db5e-4c8b-ba31-0edf34e0994e,Demusmaker,Demusmaker,Person,Male,,,,,,,,,,,,,,,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
815783,c0b58a7f-5615-4b22-8af4-8f16b10a0177,AraabMuzik,AraabMuzik,Person,Male,,1989.0,6.0,16.0,,,,United States,489ce91b-6658-3307-9877-795b68554c98,Providence,1b4c4320-f55b-47ca-84c6-6e95dc5493b4,,,Abraham Orellana | Araab Muzik | araabMUZIK,edm | hip hop | trap edm,,,1,1,True,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
317455,7b4ae18d-907d-46ae-946a-efc817803fb2,Sameeruddin,Sameeruddin,Person,Male,Indian music director/composer,,,,,,,India,d31a9a15-537f-3669-ad53-25753ddd2772,,,,,Sameer Uddin | Sameeruddin Abhishek Arora,,,,2,2,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
733160,b1060d01-f8f1-4487-93ab-963d8010d21f,Brian McOmber,"McOmber, Brian",Person,Male,,,,,,,,United States,489ce91b-6658-3307-9877-795b68554c98,,,,,,,,,4,4,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2236643,711dec94-60a7-4fc7-80a6-a2ccd837cf20,Sune Carlsson Kølster,"Kølster, Carlsson Kølster",Person,Male,,1976.0,,,,,,,,,,,,,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2981918,902983c1-bab4-41f2-b74c-ca8279e98737,Outlaw,Outlaw,Person,Male,Outlaw Nepali Rapper,2006.0,11.0,29.0,,,,,,Nepal,8815c87e-cf3f-362c-a5c6-05ce853a4c79,,,,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1978368,72b72893-512d-4cea-a6dd-0f2b5ca80fc5,Harshavardhan Rameshwar,"Rameshwar, Harshavardhan",Person,Male,,,,,,,,India,d31a9a15-537f-3669-ad53-25753ddd2772,,,,,,,,,3,3,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2696861,d2042bf0-8911-4fd5-9939-52cdd7c073a0,Sai Abhyankkar,"Abhyankkar, Sai",Person,Male,South Indian Composer/Singer,2004.0,11.0,4.0,,,,Tamil Nadu,150d0e1b-2416-4f23-ba79-e9c677324ad6,,,,,,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1167595,189fbd42-38e4-4a8a-88f0-0aba1e71d0ab,やまだ豊,"Yamada, Yutaka",Person,Male,,1989.0,3.0,14.0,,,,Los Angeles,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,Tokyo,8dc97297-ac95-4d33-82bc-e07fab26fb5f,,,Yutaka Yamada | やまだ豊 | 山田豊,,,,3,3,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1936522,45a7601f-1571-4a71-90a8-c21128286e33,Jonas Colstrup,"Colstrup, Jonas",Person,Male,composer,1979.0,8.0,27.0,,,,Copenhagen,e0e3c82a-aea8-48d3-beda-9e587db0b969,,,,,,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1304941,e8b455f6-d0ab-455f-b8c4-8a113c8ea5d8,My Little Pony,My Little Pony,Other,Other,Hasbro franchise,1983.0,4.0,,,,,,,,,,,MLP | MLP: FIM,series title as artist | mlp | my little pony | my little pony on cover | pony | soundtrack | bogus artist | fixme,,,5,5,False,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2107643,fe80fb58-d015-4083-ba9b-de2c93f6bb64,Alokananda Dasgupta,"Dasgupta, Alokananda",,,,,,,,,,,,,,,,,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2076408,2692603c-a988-42ba-a3f0-133a0aa35c0f,Anuj Garg,"Garg, Anuj",,,,,,,,,,,,,,,,,,,,3,3,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2194843,3169d82b-799f-4ab3-b932-28bb3b116d19,Daniel B George,"George, Daniel B",Person,,,,,,,,,,,,,,,,,,,3,2,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1723454,42cb718c-e3d4-4c80-95f8-f131abf8bef6,Michael Oakley,"Oakley, Michael",Person,Male,U.K. synthwave artist/producer,,,,,,,Glasgow,c279f805-01f8-46f5-99cf-51f165a1adad,,,,,,synthwave,,,2,1,True,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
982225,620009e5-d6fc-4104-b543-5c2af18d8889,Bilal Saeed,"Saeed, Bilal",Person,Male,Pakistani singer-songwriter,1988.0,12.0,12.0,,,,,,Sialkot,f6ac807b-9e89-4b8f-9e91-15b51877d5aa,,,Bilal Saeed | Mohammad Bilal Saeed | بلال سعيد | لال سعید | ਬਿਲਾਲ ਸਈਦ,singer-songwriter,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2935137,18d88236-067c-4bd4-8072-a3c22d67fc53,Ankit Menon,First Name,Person,Male,,,,,,,,,,,,,,,,,,2,2,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2895290,13968aca-6239-4f65-a3b3-c2fb4bafc06a,Sasha Sibley,"Sibley, Sasha",Person,,,,,,,,,,,,,,,,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1877073,276ba2b6-042e-43af-8b5d-1a62e2e87d63,Clément Panchout,"Panchout, Clément",Person,Male,,,,,,,,France,08310658-51eb-3801-80de-5a0739207115,,,,,Clement Panchout,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1888624,5fcdf151-545c-40a2-a224-d78b17cd8897,P-248,P-248,Person,Male,,2000.0,12.0,20.0,,,,,,,,,,,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1601502,d6842d8f-63fc-477f-8d53-3b88a438a206,Rashmi Virag,Rashmi Virag,Group,,lyricist duo of Rashmi Singh and Virag Mishra active in Bollywood cinema,2015.0,,,,,,India,d31a9a15-537f-3669-ad53-25753ddd2772,,,,,,,,,2,2,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2702382,3c29165d-cf8f-4859-8e9f-975d78fc72be,林思妤,林思妤,Person,Female,,,,,,,,Taiwan,41637cec-9a4f-389c-86d2-fc6abf3357b5,,,,,,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
952423,f5baf4ef-a530-4b99-9662-6c5427b18e2c,Bianca Gomes,"Gomes, Bianca",Person,Female,,,,,,,,India,d31a9a15-537f-3669-ad53-25753ddd2772,,,,,,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1091248,ecf36520-aa44-46cf-9d65-83806e2cc039,The Chamber Orchestra of London,Chamber Orchestra of London,Orchestra,,,,,,,,,United Kingdom,8a754a16-0027-3a29-b6d7-2b40ea0481ed,,,,,,session,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
313508,2bd1f85a-a4c5-4161-85be-db11421323a3,Gangpol und Mit,Gangpol und Mit,Group,,,,,,,,,France,08310658-51eb-3801-80de-5a0739207115,,,,,Gangpol & Mit,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
328757,af5f0109-1e32-423d-9dbc-0a5db69d9f5a,조영욱,"Jo, Young-wook",Person,Male,,1962.0,1.0,1.0,,,,South Korea,b9f7d640-46e8-313e-b158-ded6d18593b3,,,,,Cho Young-Wuk | Jo Yeong-wook | Jo Young-Wook | Yeong Wook Jo | Yeong-wook Jo,film composer,,,6,6,False,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2356331,a2d1c899-6184-4498-ab51-d6f4f8acfd90,Pozy,Pozy,,,Indian guitarist and composer,,,,,,,,,,,,,,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
978090,62b36b8c-7c9b-4477-9736-695fb711d136,DJ Phukan,"Phukan, DJ",Person,,,,,,,,,India,d31a9a15-537f-3669-ad53-25753ddd2772,,,,,,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
958704,b1bc15dc-8eac-427d-be5f-3a96d4de1b9c,Sanjeev Darshan,Sanjeev Darshan,Group,,,,,,,,,India,d31a9a15-537f-3669-ad53-25753ddd2772,,,,,Darshan & Sanjeev | Darshan Sanjeev | Darshan-Sanjeev | Sanjeev-Darshan,,,,2,2,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
395550,4bfdfdae-9ecb-477c-9fd0-05c912ded3fe,Chris Egan,"Egan, Chris",Person,Male,"composer, arranger and musical director",,,,,,,United Kingdom,8a754a16-0027-3a29-b6d7-2b40ea0481ed,,,,,,british composer | composer | media composer | soundtrack,,,1,1,False,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
648739,c464a09c-6e10-469b-82a1-0234b189790c,Oliver Coates,"Coates, Oliver",Person,Male,,,,,,,,United Kingdom,8a754a16-0027-3a29-b6d7-2b40ea0481ed,,,,,,,,,6,6,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2107228,e5211f38-2392-461b-b122-dd60c320faca,Amar Mangrulkar,"Mangrulkar, Amar",,,,,,,,,,,,,,,,,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2280372,e9033d09-fb78-41f3-a3cd-fa3d6491f145,Kaycee Bankz,Kelvin Kelechi Anyanwu,Person,Male,,1997.0,8.0,8.0,,,,Nigeria,1e23d84b-202e-3fc8-8c49-debc71e9eb16,Delta,58bc04e7-f7b6-4929-bfa4-6cef80f6c2a2,,,,afrobeat | pop | soundtrack,,,1,1,False,False,True,True,False,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1226198,709ed4fd-8530-4f7f-8ea1-335064da7519,Justin Prabhakaran,"Prabhakaran, Justin",Person,Male,Indian film composer,,,,,,,Tamil Nadu,150d0e1b-2416-4f23-ba79-e9c677324ad6,,,,,,filmi,,,7,8,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1042336,75aff57c-d397-4e6c-b5fc-1f32d7761512,Hyolyn,Hyolyn,Person,Female,,1991.0,1.0,11.0,,,,South Korea,b9f7d640-46e8-313e-b158-ded6d18593b3,Incheon,805deaa9-f30c-4856-baa4-19f206df64ce,,,"Hyolyn | Hyorin | 김효정 | 효린 | 효린, 창모",alternative r&b | k-pop,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2526878,3cdc1d06-7726-4ae4-af5c-41b686bfbf96,LA PLAGA,LA PLAGA,Group,,,2019.0,3.0,27.0,,,,Los Angeles,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,Los Angeles,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,,,,hardcore techno | hardstyle | la plaga | plague doctor | rawphoric | rawstyle,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715429,a4a5820f-1cf0-4e8a-b568-e2d5ac0e02d6,David Schweitzer,"Schweitzer, David",Person,,,,,,,,,,,,,,,,,,,2,2,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1135531,a27fbbb8-e10f-4cfe-92f3-cab8fc4d1939,SNK,SNK,Person,,house artist Shinsekai Gakkyokuzatsugidan,,,,,,,,,,,,,,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2440566,f30a091c-c58d-444d-b3c2-b379188290c6,Krsna Solo,Krsna Solo,Person,Male,"Indian music-composer, song-writer",,,,,,,India,d31a9a15-537f-3669-ad53-25753ddd2772,,,,,Amitav Sarkar | Krsna,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2748049,3710d41b-7265-4268-a419-b3ba84960f81,Basant Prakash,"Prakash, Basant",,,,,,,,,,,,,,,,,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1492695,520fe52d-8312-460d-ac99-d9109ee6ff39,Qaran Mehta,"Mehta, Qaran",Person,Male,,,,,,,,Mumbai,e24de96f-81de-4021-8af3-1b656b6b1e42,,,,,,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2105994,da23560e-5082-484f-8a30-f8a648223e9d,Tanishk-Vayu,Tanishk-Vayu,Group,,,,,,,,,,,,,,,,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
450004,0aa47f69-47f0-4bf4-a445-8756df8e3d42,Brian Gibson,"Gibson, Brian",Person,Male,US bassist & drummer,1975.0,7.0,25.0,,,,United States,489ce91b-6658-3307-9877-795b68554c98,Providence,1b4c4320-f55b-47ca-84c6-6e95dc5493b4,,,,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1871238,f2cbd1cd-5357-4212-b612-05e81e3ae69e,David James Nielsen,David James Nielsen,,,,,,,,,,,,,,,,,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2246201,0bf64189-e5bb-4c45-9771-f2a57b8052cd,YMZnoMASAKI,YMZnoMASAKI,,,,,,,,,,,,,,,,,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1350461,407569aa-b6a3-4d6a-9bbe-d6270324fed5,Maruli Tampubolon,"Tampubolon, Maruli",Person,Male,,1987.0,3.0,26.0,,,,Indonesia,d3a68bd0-7419-3f99-a5bd-204d6e057089,Jakarta,c0448520-84ef-441e-9320-cd7fd21004c3,,,,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2438805,51994587-dd57-4655-9177-bccde085333e,Amaury Chabauty,Amaury Chabauty,Person,Male,,1978.0,,,,,,,,Paris,dc10c22b-e510-4006-8b7f-fecb4f36436e,,,,,,,2,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1161518,899a761a-b1ed-4a18-ba82-e304d9816979,Tony Kakkar,"Kakkar, Tony",Person,Male,,,,,,,,India,d31a9a15-537f-3669-ad53-25753ddd2772,,,,,,filmi,,,2,2,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2388777,2991615c-ad2e-4fbb-83cf-955a1088313d,Michael Dean Parsons,"Dean Parsons, Michael",,,,,,,,,,,,,,,,,,,,2,2,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2114285,2d0e8d7f-f2df-48d7-a9df-5a1c7560a63f,Aditya Dev,"Dev, Aditya",,,,,,,,,,,,,,,,,,,,2,3,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2525667,dff72d7d-751c-4b59-8aaa-7c61136191a3,Baby Rose,Baby Rose,Person,Female,Jasmine Wilson,1994.0,8.0,5.0,,,,,,"Washington, D.C.",af59135f-38b5-4ea4-b4e2-dd28c5f0bad7,,,,r&b | soul,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1753787,910104a5-c18f-4639-ac24-89a9a5551164,The 16-Bit Audiophile Project,"16-Bit Audiophile Project, The",Group,,,,,,,,,,,,,,,,vgm | video game music | 16-bit | chiptune | soundtrack,,,1,1,False,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
371720,9291d00d-acff-44f8-9280-66476ad182d5,Nilesh Misra,"Misra, Nilesh",Person,Male,,1973.0,5.0,5.0,,,,India,d31a9a15-537f-3669-ad53-25753ddd2772,,,,,Neelesh Misra,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3346,846e89f6-6257-4371-a26d-de960a60bec5,The Coup,"Coup, The",Group,,,1992.0,,,,,,United States,489ce91b-6658-3307-9877-795b68554c98,Oakland,6195f381-5711-4655-bf7c-75918c04b201,,,,conscious hip hop | political hip hop | alternative hip-hop | american | hip hop | hip-hop,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1001130,5b8bd2fd-7e18-4f93-81a6-a438580e0b59,Payal Dev,"Dev, Payal",Person,Female,,,,,,,,,,,,,,,filmi,,,5,5,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1943883,fbe9ce58-6297-42bb-9221-e3b27eeceb8d,法蘭,Fran,Person,Female,,,,,,,,Taiwan,41637cec-9a4f-389c-86d2-fc6abf3357b5,,,,,,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2782433,8e0a7f54-9555-4d14-aa69-ebc9ef41dd4e,Suhail Koya,"Koya, Suhail",,,,,,,,,,,,,,,,,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1626265,2edd5a2a-be5b-49f2-acea-d37c32ce22a0,박지하,"Park, Jiha",Person,Female,,,,,,,,South Korea,b9f7d640-46e8-313e-b158-ded6d18593b3,,,,,Park Jiha,ambient | fusion gugak | post-minimalism,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
992749,07a03e5e-7187-4b8d-a844-1ed0f7c22d18,Tessa Rose Jackson,"Jackson, Tessa Rose",Person,Female,"Singer-songwriter, arranger, producer and multi-instrumentalist from the Netherlands",,,,,,,Netherlands,ef1b7cc0-cd26-36f4-8ea0-04d9623786c7,,,,,,,,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
